Invoice_ID,Branch,City,Customer_Type,Gender,Product_Category,Unit_Price,Quantity,Total,Date,Time,Payment,Rating
SLM-101444,Colombo,Colombo,Member,Female,Food,1091.18,2,2575.18,2026-01-29,15:30,Cash,10.0
SLM-101445,Galle,Galle,Normal,Male,Food,413.89,1,372.5,2026-02-15,10:08,eZ Cash,8.3
SLM-101446,Galle,Galle,Normal,Male,Household,2818.4,7,17755.92,2026-02-17,17:52,eZ Cash,10.0
SLM-101447,Kandy,Kandy,Member,Female,Food,1026.47,2,1970.82,2026-01-04,10:36,eZ Cash,7.1
SLM-101448,Colombo,Colombo,Member,Male,Beverages,370.11,6,2620.38,2026-01-02,17:34,Cash,6.9
SLM-101449,Kandy,Kandy,Normal,Female,Food,1680.14,4,6451.74,2026-02-21,18:54,Cash,7.1
SLM-101450,Colombo,Colombo,Member,Male,Beverages,325.94,7,2692.26,2026-02-13,19:39,eZ Cash,5.8
SLM-101451,Galle,Galle,Member,Female,Food,2028.46,3,5476.84,2026-02-24,11:29,Cash,9.7
SLM-101452,Kandy,Kandy,Member,Male,Household,516.52,2,991.72,2026-01-29,15:35,Cash,7.9
SLM-101453,Galle,Galle,Member,Male,Personal Care,840.81,2,1513.46,2026-02-26,12:55,Cash,7.1
SLM-101454,Kandy,Kandy,Member,Male,Personal Care,2576.88,3,7421.41,2026-01-02,15:25,Card,4.8
SLM-101455,Colombo,Colombo,Normal,Female,Electronics,4985.8,6,35299.46,2026-02-19,14:30,Cash,6.1
SLM-101456,Colombo,Colombo,Member,Female,Personal Care,434.0,2,1024.24,2026-01-13,14:07,eZ Cash,7.7
SLM-101457,Colombo,Colombo,Normal,Male,Food,1015.33,3,3594.27,2026-02-02,16:09,Card,5.3
SLM-101458,Colombo,Colombo,Normal,Female,Beverages,165.37,4,780.55,2026-01-18,15:35,Cash,6.8
SLM-101459,Colombo,Colombo,Normal,Female,Food,676.01,7,5583.84,2026-01-04,17:49,Cash,7.2
SLM-101460,Kandy,Kandy,Normal,Male,Personal Care,2477.9,4,9515.14,2026-01-10,14:38,Cash,6.9
SLM-101461,Colombo,Colombo,Normal,Male,Food,1235.72,6,8748.9,2026-02-01,21:20,Cash,7.6
SLM-101462,Kandy,Kandy,Member,Female,Food,1040.76,5,4995.65,2026-02-07,10:52,Card,6.2
SLM-101463,Colombo,Colombo,Member,Male,Household,726.08,3,2570.32,2026-02-19,18:25,Cash,5.5
SLM-101464,Galle,Galle,Normal,Female,Personal Care,1003.17,1,902.85,2026-01-25,10:12,Card,6.0
SLM-101465,Galle,Galle,Normal,Female,Food,383.7,5,1726.65,2026-01-07,17:13,Card,5.1
SLM-101466,Galle,Galle,Member,Male,Electronics,6077.89,1,5470.1,2026-02-14,15:12,Cash,6.7
SLM-101467,Galle,Galle,Member,Female,Food,717.8,4,2584.08,2026-02-18,10:58,Cash,4.8
SLM-101468,Colombo,Colombo,Member,Female,Personal Care,326.94,7,2700.52,2026-01-25,21:09,eZ Cash,6.2
SLM-101469,Galle,Galle,Normal,Female,Food,318.12,4,1145.23,2026-02-27,18:29,Cash,6.5
SLM-101470,Colombo,Colombo,Member,Female,Personal Care,981.23,6,6947.11,2026-02-10,09:22,eZ Cash,7.7
SLM-101471,Colombo,Colombo,Normal,Female,Food,929.52,7,7677.84,2026-02-12,13:51,eZ Cash,7.4
SLM-101472,Kandy,Kandy,Normal,Female,Household,2089.56,4,8023.91,2026-02-23,09:35,Card,7.4
SLM-101473,Kandy,Kandy,Member,Male,Personal Care,1010.96,4,3882.09,2026-02-28,16:58,Cash,8.2
SLM-101474,Colombo,Colombo,Normal,Male,Food,2137.54,3,7566.89,2026-02-25,14:36,Card,8.3
SLM-101475,Kandy,Kandy,Normal,Male,Food,2187.3,6,12598.85,2026-02-12,08:07,Card,4.7
SLM-101476,Galle,Galle,Normal,Female,Household,2794.56,1,2515.1,2026-02-23,13:02,Cash,8.2
SLM-101477,Galle,Galle,Normal,Female,Personal Care,700.33,2,1260.59,2026-01-16,08:05,Cash,4.8
SLM-101478,Colombo,Colombo,Normal,Male,Food,644.6,8,6085.02,2026-02-22,18:24,Cash,7.0
SLM-101479,Galle,Galle,Member,Male,Food,951.2,2,1712.16,2026-01-19,14:35,Card,9.3
SLM-101480,Colombo,Colombo,Normal,Male,Household,3558.35,6,25193.12,2026-01-19,14:59,eZ Cash,5.3
SLM-101481,Kandy,Kandy,Normal,Female,Electronics,3166.2,2,6079.1,2026-02-03,12:52,Card,5.7
SLM-101482,Colombo,Colombo,Normal,Female,Food,480.82,4,2269.47,2026-02-28,08:03,Card,5.0
SLM-101483,Colombo,Colombo,Member,Male,Food,188.05,3,665.7,2026-01-14,17:08,Cash,9.1
SLM-101484,Colombo,Colombo,Member,Female,Food,1938.54,4,9149.91,2026-02-17,13:14,Card,7.5
SLM-101485,Colombo,Colombo,Normal,Male,Electronics,2771.75,4,13082.66,2026-02-28,12:50,Card,7.0
SLM-101486,Colombo,Colombo,Normal,Female,Household,564.75,1,666.4,2026-02-09,15:15,eZ Cash,5.9
SLM-101487,Galle,Galle,Normal,Female,Household,315.4,5,1419.3,2026-01-24,19:46,Card,6.3
SLM-101488,Galle,Galle,Normal,Male,Beverages,428.05,4,1540.98,2026-02-08,20:01,Card,6.2
SLM-101489,Kandy,Kandy,Normal,Female,Personal Care,2260.51,2,4340.18,2026-02-23,15:46,Card,8.2
SLM-101490,Galle,Galle,Member,Female,Food,1928.9,3,5208.03,2026-01-04,20:23,Cash,8.4
SLM-101491,Kandy,Kandy,Member,Male,Food,1504.29,4,5776.47,2026-02-22,16:01,Cash,7.2
SLM-101492,Galle,Galle,Member,Male,Household,2106.09,4,7581.92,2026-02-04,19:45,Cash,6.2
SLM-101493,Kandy,Kandy,Member,Female,Electronics,7271.07,6,41881.36,2026-02-15,08:15,Cash,9.1
SLM-101494,Colombo,Colombo,Normal,Female,Beverages,835.14,4,3941.86,2026-01-15,13:16,Cash,7.4
SLM-101495,Colombo,Colombo,Member,Male,Food,1738.5,2,4102.86,2026-01-25,10:36,Cash,6.4
SLM-101496,Colombo,Colombo,Normal,Male,Electronics,2226.27,6,15761.99,2026-02-10,17:55,eZ Cash,7.0
SLM-101497,Kandy,Kandy,Normal,Female,Personal Care,2591.64,5,12439.87,2026-01-19,20:15,Cash,8.2
SLM-101498,Kandy,Kandy,Member,Female,Beverages,127.5,6,734.4,2026-01-03,12:39,eZ Cash,6.8
SLM-101499,Galle,Galle,Normal,Female,Beverages,540.0,6,2916.0,2026-01-07,15:48,Card,4.3
SLM-101500,Kandy,Kandy,Normal,Male,Personal Care,683.7,3,1969.06,2026-01-15,19:07,Card,6.6
